review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Polarity,Subjectivity,Sentiment
R20TUDFIQS2ZHU,B07PXGQC1Q,5.0 out of 5 stars Great!,wang,5,"My wife lost one so I bought a new one for her, she loves it! Great deal when I bought, and easy to use and charge. She always uses it to listen music.","Reviewed in the United States August 6, 2024",AHUPWQ54H5XZOVNUQMYMZTGPWYTQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.4679292929292929,0.6792929292929294,Positive
R3IMPH1KZV8UD,B07PXGQC1Q,5.0 out of 5 stars Great AirPods,Erin Miller,5,"I needed a new pair of AirPods because my old ones finally bit the dust and these were exactly what I was looking for. They arrived quickly, in pristine condition, and work beautifully.If you are looking for noise cancellation, I would recommend a newer generation of Pros because these only shut out a bit of the noise unless you are absolutely blasting your music. Because they do not have the same design as the Pros with the squishy ear bud, they can sometimes get a little uncomfortable for long periods of wear. I don’t typically spend more than an hour or so with them in, so this is not an issue for me.","Reviewed in the United States June 22, 2024",AF7O3XH6TTU6SC22W2YCCQL6VCFA,1,22,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.047348484848484834,0.5638111888111889,Neutral
R32KNTDY5Z8EVS,B07PXGQC1Q,5.0 out of 5 stars I love these wireless ear buds!,Clockwork Angel,5,"They're really useful when listening to music and laying down on one side. I don't have to worry about snagging and pulling on my devices!Noise cancellation may not be the best, but it's fine. I have no complaints over it. I figure with wireless earbuds like these, it wouldn't cancel out everything.I would still recommend these earbuds!","Reviewed in the United States June 22, 2024",AGFMDYNLVYCARQPIHMRWEUHFABJA,1,1,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.41631944444444446,0.27222222222222225,Positive
RR457U5OJSG0V,B07PXGQC1Q,5.0 out of 5 stars SUPER NICE!,kelly,5,"I like AirPods are the perfect combination of convenience, sound quality and stylish design. Their seamless integration with Apple devices allows me to enjoy music and calls effortlessly. The sound quality of AirPods is simply amazing - clear highs, deep bass and good isolation from ambient noise create an impressive audio experience. With auto-on and plug-in functionality, AirPods are ready to use almost instantly after they're taken out of the box. This makes them an ideal choice for an active lifestyle and travel. Additionally, their ease of use and long battery life make them a great choice for daily use. Without a doubt, AirPods are more than just headphones, they are part of my daily experience that makes my day easier and brings pleasure to listening to music and communicating.","Reviewed in the United States May 18, 2024",AFJCEENVCLFEU77WOMSVZ2CODQLQ,1,1,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.346031746031746,0.5523809523809524,Positive
RGLXYB2VOK5UR,B07PXGQC1Q,5.0 out of 5 stars Perfect for teenage daughter,Jacquin S.,5,My daughter got a pair for free from her friends and those were stolen. I purchased these even though it was a downgrade hoping she would be happy. I must say I haven't seen her without them since the day I bought them she loves them. I'm happy she is happy! We have not had any issues with these air pods,"Reviewed in the United States June 10, 2024",AEAVCGIFXZUAI7AV6YCTDQHWM2TQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.75,0.95,Positive
RAALA6N3MSY8L,B07PXGQC1Q,5.0 out of 5 stars Love these,Amazon Customer,5,My husband goes to bed early because he has to get up early for work. I stay up and watch TV and now I don’t have to worry about waking him up.,"Reviewed in the United States June 28, 2024",AEGLDOOHOKLZ6DFLNZ2YMZNK44UA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.1,0.3,Neutral
R1URI7P6DEK0VK,B07PXGQC1Q,5.0 out of 5 stars Works as good as the first pair I purchased 4 years ago,Carl Wittig,5,"These are hands-down, my favorite way to use earphones. I very much like either in the ear or the regular over the ear style headphones. They last a decent amount of time, easy to recharge and easy to pair to a lot of different devices. If this pair broke, or I lost them I will buy a third pair identical to these.","Reviewed in the United States July 5, 2024",AG2G2LSSXDLGBQCREZQKVBT7INTQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.19925925925925925,0.4818803418803419,Neutral
R12E7NHC73GPK8,B07PXGQC1Q,"5.0 out of 5 stars So far, so good.",Trish L.,5,I’ve purchased cheaper earpods before and they didn’t work well. These do just what they’re supposed to. The sound quality is good. They fit well. They link up quickly and easily. Charge quickly.,"Reviewed in the United States July 12, 2024",AGKKEJ426MNFGUJQ24L46BARZCNA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.43333333333333335,0.5388888888888889,Positive
R3MP52OSQGGH8W,B07PXGQC1Q,5.0 out of 5 stars Best AirPods ever,Dulce Abreu,5,"I have never been super comfortable with ear buds or whatever, but THESE are great! The volume is not bad, it’s pretty good, it fits great! And is super easy to use!","Reviewed in the United States July 26, 2024",AEGIGPT6EBNPSQZJOKTLSAXT2W6Q,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.5453703703703704,0.7481481481481481,Positive
RF6NPL0VCUTQN,B07PXGQC1Q,4.0 out of 5 stars Wish I would have bought them sooner,Amazon Customer,4,"I love these. Very light weight, durable and easy to take with you. These have changed my life. Holding and iPhone to your face is for suckers. I don't realize that I have them in most of the time. Touch activation is nice to pause movies or music or to advance to another track. I also like with phone software upgrades, I can use them to amplify sounds like a speaker that is far away. I just wish the battery lasted longer but 4 hours of use is pretty great for something this small.","Reviewed in the United States June 11, 2024",AE7YEJNUABMNFDE73PKHIA7HXQOQ,1,1,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.31533333333333335,0.7793333333333334,Positive
R3BNE6QT5I5EY7,B07PXGQC1Q,5.0 out of 5 stars Amazing!,Selin,5,"AirPods came amazing, they were clean, had amazing sound quality with fast charging and nice volume control! Will buy again if anything happens to mine! They’re also easy to content through iPhone!","Reviewed in the United States July 30, 2024",AH4NYHGNAWAAYW3KNCWOBR7DSIBA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.5208333333333334,0.7619047619047619,Positive
R3UE3Y6S4UY5RC,B07PXGQC1Q,5.0 out of 5 stars Excellent Apple airpods,Amormexicanos,5,"The sound clarity and quality are excellent. I bought them over a year ago, or more ,for my teen daughter. They fit comfortably and stay charged for days, after everyday constant use . The case stays charged even longer. She's dropped these a million times on ceramic tile and they have never broke or even scratched the surface.","Reviewed in the United States June 6, 2024",AFS4W3MQFQEGDXS3WH5KDM7W3M2Q,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.31249999999999994,0.5041666666666667,Positive
R1FWNXJ072NRTY,B07PXGQC1Q,5.0 out of 5 stars Good,They work great!,5,"The AirPods were delivered fast, sound quality is good, volume control too, charge perfectly and the battery last a lot and they fit great, it comes with the charging cord.","Reviewed in the United States July 4, 2024",AH3A5Q5LHUSKDV4FAPBMUF3XBREA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.5,0.5452380952380953,Positive
R3R1YSTUQIN66T,B07PXGQC1Q,5.0 out of 5 stars fit better than airpods 3 or pro,Ralph,5,i try to upgrade by buying the pro . they end up slipping out of my ear everytime i smile or doing some workout . really bad for such an expensive airpod. but this one fit perfectly sometime i even forget they re into my ear because they are so light . the only thing dont go to the gymn with this one cause they will not transfer call really clear after a few months . but after that they really good,"Reviewed in the United States June 14, 2024",AEBPPUOWYKQB7A5H3JUBU2O7CSHQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.11666666666666668,0.5208333333333331,Neutral
R21MCZ8109DOL6,B07PXGQC1Q,5.0 out of 5 stars Affordable and great quality,Alyssa Shipp,5,"I was skeptical about buying an Apple product from Amazon, but I'm glad I did. My AirPods were about done with their battery life, but I was too attached to them so I bought the exact same generation. I was pleased with the price and they are seriously new AirPods just like you were to buy at an Apple store.","Reviewed in the United States July 6, 2024",AGT2HYSHQUQ6R7AAFN6WKAG7CBVQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.14772727272727273,0.5549242424242424,Neutral
R1T9ZC7YFEYA6P,B07PXGQC1Q,5.0 out of 5 stars Unbeatable sound quality,Daren,5,"My old Airpods were not holding a charge very long and I lost the charging case.Got these cheaper than buying directly from the Apple store. I also got the two-yearApple care plan. After trying cheaper earbuds, I had to go back to Apple for the unbeatable sound quality.I didn't know that Apple has a store on Amazon.","Reviewed in the United States June 28, 2024",AGWEGWCUYKM2FSRN3BUTBENUHFFA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.10700000000000001,0.304,Neutral
R2V1U43256B7B0,B07PXGQC1Q,4.0 out of 5 stars Difficult for seniors to use,Kathleen DuPuis Shilts,4,I have a set of these and I love them so thought that my husband would as well. Unfortunately he has large fingers and can’t get them easily out of the case. He’s elderly so they just wouldn’t work for him. Really wish they made a larger case and easier to get out for customers like my husband,"Reviewed in the United States July 19, 2024",AHIKLEM6XJKPZ2SD73QMFPNAENCA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.1412698412698413,0.5936507936507937,Neutral
REIWTGTGWUCSH,B07PXGQC1Q,5.0 out of 5 stars My grandma loves them,Seandfn1,5,"So I recently recommended my grandmother treat herself to something worth the ""pretty penny."" She was complaining to me about how the earphones she had were terrible. One of the earphones would start to tell her low battery after only 30 minutes of use... only one... So I told her about the earphones I have which are much more expensive and told her how great they work. So I told her since she gas an iPhone she should treat herself to a pair of airpods. So I got them for her and she loves them!","Reviewed in the United States May 30, 2024",AHEWPUY77BMN7FNSLU6REZ7VCWOQ,1,4,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.05500000000000001,0.66,Neutral
R3ET7NL54RY7N7,B07PXGQC1Q,5.0 out of 5 stars Great gift for someone who needs to be hands free,Taylor Rae,5,"I got these for my mom for Mother's Day because she spends a lot of time on the phone and is always trying to multitask meaning she is straining her neck often. We got her these and she was obsessed. When I talk to her on the phone I cannot tell a difference. She says they have made a huge difference to her and she can be so much more efficient when multitasking. They are very user-friendly, comfortable, and affordable.","Reviewed in the United States June 1, 2024",AHEAUFNELOQVZLCEMZTFUMYUTVXQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.2,0.7,Neutral
RQAHHQZ8KY0CL,B07PXGQC1Q,4.0 out of 5 stars Better then average but not the best,Brandon Osypiewski,4,These are very good headphones I am writing this review and I haven’t yet received my pair. The stability of these head phones is exceptional they are pretty durable I would not run over them (Like I did my last pair) but I dropped my old pair a lot and they lasted quite a while.5/5Sound quality4/5These are loud headphones but there is no noise canceling but the loud ness makes up for itBad part is they don’t have ambient sound technology4/5 comfortThey don’t hurt like other headphones do but they do slip out sometimes4/5 volune controlOnly because they only have the double touch feature if they had a single tap feature they would be better2/5 colorBecause I wish apple would come out with more colors to match the iPhones.This being said these headphone are a good buy not the greatest but highly recommend for the price,"Reviewed in the United States April 23, 2024",AG5AACSMCK6KKSA5IPCLPVO56UAA,1,3,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.29313988095238097,0.5797470238095239,Positive
R1RIL123DPVADL,B07PXGQC1Q,5.0 out of 5 stars Good quality,KCJ55,5,I bought this pair as my other pair are going out after 4 years. Didn’t help that I dropped themIn water a couple of times. Good price for them too.,"Reviewed in the United States July 2, 2024",AGVXCU4IGWXMDW2LU4EAOW7S2F5A,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.2875,0.48750000000000004,Positive
R2VLWVFQWYVXKT,B07PXGQC1Q,"4.0 out of 5 stars good set of wireless ear buds, i like the airpods more than I like samsung buds",stina hutley,4,"I own a samsung phone and have had samsung wireless earbuds for for 4years, didn't want to use other brands because I wanted the full capabilities on the ear buds (tapping the bud to pause, play, etc.) but recently with the good price of these I bought them because the design. they stay in the ear wayyy better I can handle not having access to tapping. still won't get a iphone though. 1 usage lasts for a little over 2hours, no complaints.","Reviewed in the United States June 26, 2024",AFBWN7PLR74RHTH6NJE6Z6TL2Y3Q,1,2,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.2625,0.5392857142857143,Positive
R1BU3R90VDD09V,B07PXGQC1Q,5.0 out of 5 stars Excellent Investment,Angeles F,5,"I love them, I bought them on Prime Day this year, they are an excellent investment. Previously I used headphones with cable and Lightning connection, I could tell that the sound quality is slightly similar to theirs. However, having bought them at a discount and being a 2nd generation (not the most current version), I am satisfied and happy!!","Reviewed in the United States July 24, 2024",AEW24PKLDBA3YSKIDVU2AVADWTLA,1,2,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.37333333333333335,0.5466666666666666,Positive
R3DVHYWYFJU8LF,B07PXGQC1Q,5.0 out of 5 stars Easy to sync to phone,Amazon Customer,5,"These airpods are as easy to sync to your iPhone as they claim! I purchase them for my husband for Fathers Day. We followed the simple instructions (phone on, wi-fi on, bluetooth on, airpods in case, hold case near phone and voila!) and they synced immediately! I never have electronic things work out that easily. They aren't advertised as noise canceling, so I didn't rate them on that feature. The sound quality is great. They are too new to rate the battery life. Just very pleased with the ease of set up!","Reviewed in the United States June 18, 2024",AG33DBQVIPQKVUJFOQSNTF2TFCZQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.4100142045454545,0.6285443722943723,Positive
R2QAG08080RZT,B07PXGQC1Q,5.0 out of 5 stars Perfect Gift For My Teenaged Son!!,NJ Kerr,5,"These AirPods were the perfect gift for my teenaged son. I looked all over for a pair on AirPods that were not crazy expensive. Of course, I found these AirPods at a fabulous price here on amazon and didn't hesitate to get them. I would absolutely recommend!!","Reviewed in the United States July 15, 2024",AEMZF3E2EVEYBTNE5UMF5KY47SAQ,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.30250000000000005,0.9,Positive
R3K8AC0PH156VV,B07PXGQC1Q,5.0 out of 5 stars Much better deal than anywhere else!,Teena D Williams,5,"We almost went through our cell service carrier to get our daughter her Apple Air Pods. In adding it up, we would have paid almost 4 times what we paid for them from Amazon. They are a great product; she loves the stability and fit in her ears, the sound quality in comparison to other off brands, and she’s had them for over a month with daily use and they still charge really quickly and hold their charge for days.","Reviewed in the United States July 2, 2024",AGNSOO6MPEI5EE6TKXHVAZIOK7AA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.3013888888888889,0.4041666666666666,Positive
R1TBJRS3ZM0OVA,B07PXGQC1Q,5.0 out of 5 stars Love AirPods,Alex,5,My old ones from YEARS ago stopped holding a charge so I finally decided to replace them with these ones and I love them and will use them all the time.,"Reviewed in the United States July 17, 2024",AHD3WLU7DC2W7VG42D5W54QKD2CA,1,0,Set: Without AppleCare+,Apple AirPods with Charging Case (2nd Generation),0.19999999999999998,0.6,Neutral
RUUJJA0TERA67,B096SV8SJG,5.0 out of 5 stars Compared to 4 other Earbuds...,Connor,5,"I bought these earbuds along with 4 other pairs, with the intent of comparing them over a couple weeks and returning all but my favorite. Here were the results:Beats Fit Pro - https://www.amazon.com/dp/B09JL65GNM?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – These buds had some great base, and the wingtip gave them a fit that made them refuse to fall out of my ears. But the best feature? Physical “clicky” buttons on each one of the buds. You press in and hear/feel the click, rather than relying on a touchscreen-like feature. No need to guess if you tapped them once or twice, you will know.Cons – The wingtip gives a very sturdy fit, but not the most comfortable. I wouldn’t recommend to anyone with smaller ears. The noise canceling was solid, but nothing special. And this may be picky, but I didn’t care for most of the color schemes available. I prefer my earbuds to be hard to notice, and even the black ones have a bright red letter “b” in the middle.Beats Studio Buds - https://www.amazon.com/dp/B096SV8SJG?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – Very comfortable with the same great physically “clicky” buttons as the Beats Fit Pro. Noise canceling seemed slightly better than average. Great base. Classic look.Cons – Tested during a workout, a little bit of sweat had these sliding right out of my ear. The case for these earbuds also was the flimsiest of any I had tested, with a very weak hinge that I was scared of breaking off within the 2 weeks of using.Samsung Galaxy Buds Pro - https://www.amazon.com/dp/B08MWZHHKP?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – A neat feature that I noticed only in these earbuds was that it had noise amplification as well as noise cancelation. With one swipe in the app, the surrounding sound was actually louder and clearer than it would be without the earbuds in. Great if you are hard of hearing, or just enjoy snooping on conversations out of reach.Cons – Similar to the Beats Studio Buds, these didn’t stay in during a workout. They were usable, but every 10 minutes I found myself pushing them back into my ear. And this is an opinion, but these are the ugliest earbuds out of the bunch. The shiny black gleam made it look like a large beetle was hanging out in my ear. No visible brand placement either, which makes them appear cheap and generic rather than the quality Samsung they are.Samsung Galaxy Buds Live - https://www.amazon.com/dp/B09TBM1L3S?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – Cost effective! I added these to the test group because of the unique shape, and for that they are worth giving a try. If you have small ears and do not like the rubber insert that is standard in most other earbuds, these may be perfect for you.Cons – Poor fit for large ears. These were tested the least of all of the buds, because the fit was so bad for my ear shape that they wouldn’t stay in if I turned my head too fast.Bose QuietComfort - https://www.amazon.com/dp/B08C4KWM9T?psc=1&ref=ppx_yo2ov_dt_b_product_detailsPros – Bose noise canceling is unmatched. If your primary use for earbuds is to cancel out that background white noise, this is the pair for you. The sound quality is great, not too heavy on the base. The case for the earbuds stood out from the rest as the only one that impressed me. Felt very study, and I had no worries tossing it into a gym bag or cup holder. The only case with a button latch to make sure it doesn’t open accidentally.Cons – This was the most expensive pair of earbuds by a longshot, and there were still some things I felt could be improved. The rubber inserts had more of a “flayed” shape rather than the “rounded” shape that is standard. My guess is that this was by design, because the earbuds were also slightly heavier than others and may need that extra in-ear grip. The flayed shape did make them sturdier, but at the cost of them being uncomfortable in an active situation. They were also the largest earbuds, and stuck out from the side of my head further than I would have liked.My favorite? The beats fit pro! While I wouldn’t recommend this pair for everyone, it was perfect for my routine. My music taste benefits from the boosted base, and the wingtip shape was perfect for any workouts. The feature that really convinced me was the physical buttons, something that I didn’t realize how desperately I needed.","Reviewed in the United States August 11, 2022",AFEITP6Y25NKH3KB2LXWQCC7STIA,1,2284,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.16530880230880232,0.5307694003527337,Neutral
R3EO2GBST2UICI,B096SV8SJG,5.0 out of 5 stars Initial review and comparison to other brands,philip seitz,5,"I love these earbuds. They feel definitely worth the price and a all around great buy. Giving me exactly what I was looking for.For years I have used the raycon E55 and some of the features I loved about raycon was the manual button in the earbuds, excessive bass and great inside-ear fit.Recently however, raycon has gone the way of the world— they have put sensors on the earbuds in the place of buttons and Balanced out the audio. So I began my search for new earbuds.—THE SOUND—Both the AirPods, galaxybuds and raycons I have tried tend to be balanced and prioritize giving equal notes to all instruments For a clear and concise sound, But to someone who is not an audiophile it sounds very flat and devoid of the punch that I desire. For me- I want it to be great sounding but also noticeably bass heavy. These Beats Studio buds deliver. The company recognizes that your not using these to analyze a song. These are for the people who like bass and want to feel some gravitas in their ears!—CONNECTIVITY—These connect effortlessly to iPhone, as if they were AirPods. It was the single biggest factor that blew me away with these. They are incredibly easy to connect. I cannot speak for android but these work great. They do not have a lot of audio adjustments like Bose but I frankly don’t need them to. You can easily see the battery state on both buds and the case from a pop up window in your apple home screen whenever opening the case, just like AirPods.—FIT—The fit is not as good as the raycon E55 but only by a little bit. They fit snuggly in your ears well enough that they do not fall off when running and working out. Although adjustments might need to be made to them occasionally. (I have small ears, so the fit is review as such)—THE CONTROLS—The controls are simple and straightforward. They are just like what you come to expect from earbuds. Single tap, double tap, triple tap.The earbuds HAVE AN ACTUAL BUTTON… which I thought was extinct, I personally hate the sensor buttons because adjusting your earbuds in your ears would trigger the controls.While these do have a very sensitive physical button— it is easy to avoid while adjusting with practice.—BATTERY—The battery lasts me all day, what more do you want?—RANGE—Very good, about 30+ feet—CONS—-no MagSafe compatible charging-fit isn’t as perfect as some brands but is really good-if your an audiophile these earbuds are not balancedFinal call-If you like bass, and hate the sensor controls on most earbuds— these very well could be the best earbuds you could get. These are on par with earbuds in the 200$ range. And if your anything like me, you will love them! And if not, they might still be worth it to you—UPDATE—they have a hard time staying in when working out, and so I had to buy wing tips for these. They automatically have active noise cancellation on when you take them out of the case… which I personally hate.And the cases battery is pretty short lived… only lasts two days generally","Reviewed in the United States September 28, 2023",AFMDCDCHBIWSEI6RDYBCY4MXXVZQ,1,563,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.17547510822510823,0.5111769480519481,Neutral
R2D114QWXW4IOU,B096SV8SJG,5.0 out of 5 stars I think they’re great,Maizy,5,"I like the sound a lot. I read a previous review from someone saying that the audio sounds really quiet at first and to fix it go into the setting for your headphones and change the press and hold feature to change the volume, after you use the headphones to turn the volume up, you can switch that setting off back to noise control. After i did that the audio was great, nice and loud. The buds fit nice for me with the small ear tips, not uncomfortable. The case is pretty light as well which i personally like a lot. Pretty solid headphones, I quite like them. The noise cancellation doesn’t entirely work, but i dont really mind too much since it still blocks out some noise just not entirely.Solid headphones, worth it :)","Reviewed in the United States July 27, 2024",AFRVRGYJJSBAELQK6XVCXXBCJXLA,1,6,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.23106060606060605,0.5367424242424241,Positive
R29LYUZ7DI2CS6,B096SV8SJG,"4.0 out of 5 stars Quality sound and build, BUT...",Everest,4,"After using these for a couple weeks straight, I think it's time to review.I would like to state upfront that I bought these on sale for $75. I bought the black ones because the pink ones weren't on sale.Let's start with some pros:The sound is very good, just about on par with my IEMs. These are definitely catered towards more bassy genres, but in the case of metal, I like being able to hear bass along side lead, and provides some heavy kicks. The physical button instead of just touch is an odd choice, but it works. The package comes with a free trial of Apple music (which I will never use), as well as a tiny usb-c to usb-c charger (so hopefully you have a spare usb-c block), and 3 different sized tips, small, meduim, and large. These have awareness mode, as well as a noise isolation mode. Awareness mode is nice, but noise isolation causes me to have a headache.Now some cons:This may be just my ears, but the small tip is too small, and the medium is just big enough to still be pushed out. The body is very smooth, and if you're someone that produces a lot of earwax (like me), it won't stay put and the only thing keeping it in is the tips, meaning you have to keep pushing them back in, and bumping the button. These sit in a very specific position, but don't really like to stay there. Because of the sound mostly being catered towards bass, some leads and vocals can sound a bit muddy at times. By default, the case doesn't have a loop for a string to hold on to and the case is very smooth, so you have to buy a third party case and put it over the stock case just to make it easier to hold on to. These come with an app, and it's very lackluster. No equalizer, there's a find earbuds feature but I'm pretty sure it's not GPS, and you can't mess with settings if the earbuds aren't connected, not to mention: why do my earbuds need to update?!In conclusion: these are good earbuds and I recommend them, but ONLY IF THEY'RE ON SALE.These are 100% worth the $75 I spent on them, but NO WAY ARE THEY WORTH THE $150 RETAIL PRICE TAG.","Reviewed in the United States August 3, 2024",AEDBORE5CT34E6D7QVXFZW5ZERCA,1,5,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.15609410430839002,0.45681311413454295,Neutral
RRC5SI8P44LH4,B096SV8SJG,5.0 out of 5 stars Excellent -- Budget Friendly -- Good Review from a Beats Fan Girl and Audiophile,Mary Trotta,5,"Been a few months (May 2024) since the purchase so I wanted to give a nice, solid review.Battery life --- Excellent. 5 starsRange From Phone/Case --- Excellent. 5 starsStability --- Excellent. 5 starsCharging --- Excellent. 5 starsSound Quality --- Excellent. 5 stars (especially if you aren't an audiophile. We're picky and hard to please so don't listen to our complaints as closely. Leave those for the audiophiles to read about.Connectivity --- Excellent. 5 stars.With that said ...If you need something to work out in, live in a hot environment and are cleaning your yard.Nope. Not staying in. And my ears are pretty versatile.Which is why during Amazon Days I just purchased the Beats Fit Pro set.The sound on the Fits... Not gonna lie, huge difference in quality. Wasn't expecting it to be that different. But, alas, it is. Now with that said, these here are super affordable. If you're on a budget get them. The fits, not on sale and on sale, not for a budget audio buyer. So think about what is important as far as staying in your ears. If you're looking for a chill around the house, sure these are excellent. If you wanna run, don't. Save and get the fits.Comfortable. Weight is not heavy. I don't use my buds for calls so I cannot speak on the mic, sorry.","Reviewed in the United States July 21, 2024",AGRC63RAW4DZCOTB2NDTUFP7SRFA,1,5,Color: Sunset PinkStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.36453962703962706,0.7864316239316239,Positive
R3OTWPP01KM2BY,B096SV8SJG,3.0 out of 5 stars actually disappointing,kimmy,3,"bought these after my airpod pros died on me suddenly. i have been using these beats studio buds for about 6 months and the experience has been inconsistent to say the least. first issue: they fall out of my ears if i do simple things like turn my head or chew. i can barely walk or exercise with them in because they just fall out. i looked online and it seems others have had these issues; people were suggesting swapping the size of the actual ear bud and even wearing them in reverse (with the left bud in the right ear and right bud in left ear). neither if these worked for me. really made me appreciate the airpod design.it was fairly easy to connect the very first time but every time after that is almost always a pain. if the case is dead but the beats themselves are still charged it’s like it doesn't recognize that the beats are still working and refuses to connect. even if the case is charged sometimes it just will not recognize that the beats are in range of my phone, even if they're sitting right on top of each other. if it’s not straight up refusing to connect it’s disconnecting randomly. if i open my car door - even with the car turned off - the beats automatically disconnect from my phone as if it expects me to connect my phone to carplay. there are many times i have been talking on the phone using my beats and suddenly they will disconnect.the controls only kind of work. you can use the default preset controls like pressing twice for skipping songs and once for hanging up calls and the like. however you're supposed to be able to customize these controls to in your phone settings but they only work as long as the beats are disconnected. as soon as you put the beats away and disconnect everything goes back to default settings the next time you reconnect. noise cancellation is a joke, it sounds the same as when its on transparent mode or off.the case feels like cheap plastic. i got a silicone case because i was afraid of scratching it up. not much else to say about it.the color of the beats are great. i got red and it looks super cool. i think the sound quality is on par with my old airpod pros. when i am on the phone others have not had a problem with not hearing me or me coming across muffled, so that’s a plus.overall, these earbuds are nothing special. i got these around the holidays when they were almost half off. glad i didn’t pay full price for these as they are disappointing at best.ETA: as of july 2024 i ditched these and bought another pair of airpod pros. literally no regrets.","Reviewed in the United States May 25, 2024",AFSUYJ3N2JAFCBPFF7G6VM5LLT5A,1,70,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.12759740259740257,0.448728354978355,Neutral
R14OW8SCXFY95J,B096SV8SJG,5.0 out of 5 stars Excellent Ear buds,Kimberly,5,"“I recently purchased the Beats Studio Buds during Amazon Prime, and I’m thrilled with them! The sound quality is fantastic, delivering crisp highs and deep, rich bass that makes every song sound amazing. They’re incredibly comfortable to wear, and once I got the ear placement right (thanks to a quick YouTube video), they fit perfectly and stayed put even during workouts. The noise cancellation feature is impressive, blocking out unwanted background noise so I can truly immerse myself in my music or podcasts. Overall, these buds are a wonderful choice for anyone looking for quality sound and comfort in a compact package","Reviewed in the United States August 3, 2024",AFNE754VYRJH22MGX4QEJT35QYQA,1,1,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.402202380952381,0.5726190476190476,Positive
RQSXXA0AFUVXP,B096SV8SJG,5.0 out of 5 stars Good earbuds but stuff you should know,elizabeth nunez,5,"I’ve had these earbuds for 2 years and I would say they are really good sound quality is good, bass is good, and they fit good in your pockets. And the weight for all that I can tell they feel weightless. but there are some flaws that with the wrong earbud silicone size could make them fall off at random times then you have to find it and the amount of times I’ve lost it I’d look for it or go in find my and play a loud sound but back to the positives. Since there are colors that you can choose from and the performance is really good especially for 150 or 100 on sales it has paid off going on trips now you don’t have to listen to a little kid crying on a plane with noise cancellation for all that I can tell. I recommend getting these!","Reviewed in the United States August 4, 2024",AF2EYKL6AZDNWQEYSAFPLUCUJS5Q,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.20078124999999997,0.5625,Positive
